day,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2024-10-05,26.3,14.7,19.9,0.0,0.0,0.0,34.5
2024-10-06,23.0,14.1,19.8,0.0,0.0,0.0,33.7
2024-10-07,18.9,10.2,14.0,0.0,0.0,0.0,17.8
2024-10-08,22.4,9.4,15.4,0.0,0.0,0.0,19.1
2024-10-09,18.6,9.3,14.6,0.0,0.0,0.0,18.2
2024-10-10,19.5,11.9,15.8,0.0,0.0,0.0,15.7
2024-10-11,28.2,11.6,19.3,0.0,0.0,0.0,26.5
2024-10-12,19.8,14.2,16.1,18.0,18.0,0.0,28.6
2024-10-13,18.5,10.5,14.5,0.8,0.8,0.0,37.4
2024-10-14,12.0,7.1,9.4,2.7,2.7,0.0,37.4
2024-10-15,9.3,5.6,7.7,5.3,5.0,0.21,39.2
2024-10-16,12.1,3.6,7.8,0.0,0.0,0.0,23.8
2024-10-17,16.4,2.9,9.2,0.0,0.0,0.0,17.6
2024-10-18,18.4,5.9,11.5,0.0,0.0,0.0,20.6
2024-10-19,20.3,5.9,12.6,0.0,0.0,0.0,16.6
2024-10-20,24.1,10.1,16.1,0.0,0.0,0.0,21.2
2024-10-21,25.5,11.6,17.7,0.0,0.0,0.0,20.2
2024-10-22,22.7,11.7,17.3,0.2,0.2,0.0,28.4
2024-10-23,17.9,8.2,14.4,0.0,0.0,0.0,23.3
2024-10-24,17.0,4.3,10.9,0.0,0.0,0.0,20.6
2024-10-25,18.4,9.6,12.9,21.3,21.3,0.0,20.5
2024-10-26,12.2,7.0,9.3,0.0,0.0,0.0,19.8
2024-10-27,13.6,2.8,7.9,0.0,0.0,0.0,12.4
2024-10-28,17.8,6.0,11.7,0.0,0.0,0.0,26.8
2024-10-29,25.5,17.6,21.5,0.0,0.0,0.0,34.6
2024-10-30,24.8,19.0,21.4,0.0,0.0,0.0,35.3
2024-10-31,20.7,6.6,15.9,4.2,4.2,0.0,39.4
2024-11-01,10.4,4.1,7.0,0.0,0.0,0.0,26.3
2024-11-02,12.5,3.9,8.2,0.0,0.0,0.0,18.3
2024-11-03,17.1,8.5,12.5,1.1,1.1,0.0,31.2
2024-11-04,20.6,16.3,18.1,9.1,9.1,0.0,35.1
2024-11-05,20.1,15.1,17.8,32.3,32.3,0.0,38.2
2024-11-06,14.8,10.5,12.0,0.0,0.0,0.0,16.1
2024-11-07,13.4,6.0,9.2,0.0,0.0,0.0,15.8
2024-11-08,14.9,6.0,9.9,0.0,0.0,0.0,20.8
2024-11-09,12.4,8.0,10.2,0.6,0.6,0.0,22.2
2024-11-10,16.4,10.0,12.2,3.8,3.8,0.0,38.9
2024-11-11,13.4,6.8,9.6,0.0,0.0,0.0,30.8
2024-11-12,8.4,6.7,7.7,0.0,0.0,0.0,28.3
2024-11-13,10.2,5.0,7.4,7.0,7.0,0.0,19.4
2024-11-14,13.2,9.4,10.8,13.0,13.0,0.0,15.5
2024-11-15,11.4,7.0,9.3,0.2,0.2,0.0,10.3
2024-11-16,11.2,6.3,8.6,0.0,0.0,0.0,16.5
2024-11-17,14.8,7.8,10.8,2.7,2.7,0.0,15.9
2024-11-18,14.3,9.6,11.8,10.9,10.9,0.0,25.8
2024-11-19,16.9,9.4,14.4,2.2,2.2,0.0,27.5
2024-11-20,8.6,1.3,5.7,2.1,1.8,0.21,24.8
2024-11-21,4.9,-0.5,1.7,9.4,1.6,5.46,33.4
2024-11-22,8.4,2.8,5.8,0.0,0.0,0.0,20.6
2024-11-23,6.5,2.9,4.7,0.0,0.0,0.0,14.4
2024-11-24,9.2,2.2,5.7,0.0,0.0,0.0,14.3
2024-11-25,11.1,3.7,8.5,0.5,0.5,0.0,19.9
2024-11-26,3.0,-3.0,0.5,0.0,0.0,0.0,19.9
2024-11-27,5.3,1.3,3.1,0.0,0.0,0.0,10.5
2024-11-28,4.3,-2.1,-0.7,0.1,0.1,0.0,19.8
2024-11-29,-2.3,-6.1,-4.1,0.0,0.0,0.0,22.3
2024-11-30,-3.1,-9.6,-6.3,0.0,0.0,0.0,16.4
2024-12-01,-3.3,-10.1,-6.7,0.0,0.0,0.0,15.8
2024-12-02,-2.8,-9.0,-6.1,0.0,0.0,0.0,11.9
2024-12-03,-1.3,-7.6,-4.6,0.0,0.0,0.0,21.1
2024-12-04,3.4,-5.2,-1.3,0.5,0.3,0.14,33.5
2024-12-05,-1.6,-11.1,-6.7,0.0,0.0,0.0,28.8
2024-12-06,-0.8,-10.0,-5.0,0.0,0.0,0.0,17.6
2024-12-07,6.9,-4.7,1.3,0.0,0.0,0.0,24.5
2024-12-08,9.9,3.7,6.9,0.0,0.0,0.0,21.8
2024-12-09,8.8,5.8,7.5,0.1,0.1,0.0,18.7
2024-12-10,5.5,-1.3,1.0,0.0,0.0,0.0,13.6
2024-12-11,0.5,-8.5,-2.8,0.7,0.0,0.49,27.0
2024-12-12,-9.0,-15.1,-11.5,0.0,0.0,0.0,25.9
2024-12-13,-3.5,-12.3,-7.8,0.0,0.0,0.0,16.1
2024-12-14,2.7,-4.1,-0.6,7.1,7.1,0.0,23.0
2024-12-15,7.7,3.0,5.3,3.4,3.4,0.0,24.1
2024-12-16,11.2,3.3,6.4,1.4,1.4,0.0,21.6
2024-12-17,4.3,0.1,2.1,0.0,0.0,0.0,19.4
2024-12-18,1.2,-3.1,-0.4,0.6,0.0,0.42,14.6
2024-12-19,0.2,-3.2,-1.7,2.0,0.0,1.4,16.0
2024-12-20,1.1,-4.6,-0.9,2.4,0.2,1.54,27.8
2024-12-21,-5.1,-9.1,-6.8,0.0,0.0,0.0,15.7
2024-12-22,-0.2,-9.7,-4.2,0.0,0.0,0.0,20.2
2024-12-23,4.2,-1.0,1.4,0.7,0.2,0.35,20.5
2024-12-24,2.7,0.3,1.5,0.0,0.0,0.0,13.1
2024-12-25,2.8,-0.8,1.4,0.0,0.0,0.0,10.8
2024-12-26,8.2,2.5,5.1,1.0,1.0,0.0,14.6
2024-12-27,9.7,5.3,7.1,5.8,5.8,0.0,18.8
2024-12-28,9.9,6.2,8.6,1.1,1.1,0.0,24.2
2024-12-29,6.4,2.4,4.7,14.5,14.5,0.0,20.9
2024-12-30,5.7,0.3,2.7,0.0,0.0,0.0,13.8
2024-12-31,4.6,0.7,2.8,7.5,7.5,0.0,27.4
2025-01-01,0.8,-3.0,-1.1,0.1,0.0,0.07,22.2
2025-01-02,-0.3,-4.2,-2.4,0.2,0.0,0.14,17.4
2025-01-03,-3.1,-7.0,-4.9,0.0,0.0,0.0,20.7
2025-01-04,-5.1,-11.0,-8.0,0.0,0.0,0.0,17.3
2025-01-05,-2.3,-9.0,-6.6,0.4,0.1,0.21,20.2
2025-01-06,-0.9,-4.1,-2.1,3.2,0.1,2.17,27.6
2025-01-07,-4.1,-8.6,-6.1,0.0,0.0,0.0,14.4
2025-01-08,-4.1,-10.2,-7.0,0.0,0.0,0.0,11.1
2025-01-09,-3.8,-11.7,-7.5,0.0,0.0,0.0,16.5
2025-01-10,-2.0,-6.6,-3.7,4.0,0.0,2.8,16.4
2025-01-11,-0.9,-6.0,-3.3,0.0,0.0,0.0,14.3
2025-01-12,1.5,-4.1,-1.5,2.1,0.1,1.4,23.9
2025-01-13,-4.7,-12.7,-9.6,0.0,0.0,0.0,20.3
2025-01-14,-9.0,-13.0,-11.7,1.4,0.0,0.98,22.4
2025-01-15,-8.4,-15.7,-12.3,0.1,0.0,0.07,20.9
2025-01-16,2.2,-8.0,-2.2,0.4,0.0,0.28,20.6
2025-01-17,5.1,-4.8,0.3,0.0,0.0,0.0,29.2
2025-01-18,3.7,-7.0,-2.0,0.0,0.0,0.0,24.8
2025-01-19,-8.1,-16.2,-13.0,0.0,0.0,0.0,18.2
2025-01-20,-11.7,-18.5,-15.1,0.0,0.0,0.0,23.1
2025-01-21,-15.4,-21.1,-18.4,0.0,0.0,0.0,18.7
2025-01-22,-5.0,-18.3,-11.0,0.8,0.0,0.56,27.6
2025-01-23,-4.3,-12.9,-8.4,0.9,0.0,0.63,19.3
2025-01-24,-7.1,-16.6,-11.9,0.0,0.0,0.0,17.8
2025-01-25,2.9,-6.7,-2.5,0.0,0.0,0.0,22.1
2025-01-26,-1.2,-8.0,-4.6,0.0,0.0,0.0,17.8
2025-01-27,4.2,-7.4,-1.9,0.0,0.0,0.0,25.4
2025-01-28,6.8,-2.6,2.4,0.0,0.0,0.0,27.7
2025-01-29,6.4,0.5,3.7,0.0,0.0,0.0,22.4
2025-01-30,8.5,-2.4,2.8,15.9,15.9,0.0,20.0
2025-01-31,4.3,1.1,2.5,30.8,30.8,0.0,26.6
2025-02-01,0.9,-2.1,-1.0,0.0,0.0,0.0,20.4
2025-02-02,8.8,-0.7,3.3,0.5,0.1,0.28,17.7
2025-02-03,7.3,1.2,3.5,0.0,0.0,0.0,21.6
2025-02-04,1.0,-4.7,-2.9,0.0,0.0,0.0,20.9
2025-02-05,-0.2,-3.8,-2.3,0.9,0.7,0.14,17.3
2025-02-06,2.7,-1.2,0.5,1.1,0.8,0.21,26.7
2025-02-07,-0.7,-7.8,-4.0,0.0,0.0,0.0,21.3
2025-02-08,0.2,-2.6,-1.1,0.4,0.0,0.28,15.3
2025-02-09,-0.9,-4.5,-2.6,0.0,0.0,0.0,15.8
2025-02-10,0.1,-8.7,-3.9,0.0,0.0,0.0,10.8
2025-02-11,-2.9,-4.5,-3.7,0.4,0.0,0.28,19.2
2025-02-12,-2.6,-4.1,-3.3,8.9,0.1,6.16,24.1
2025-02-13,-2.9,-14.7,-9.2,0.9,0.1,0.56,20.4
2025-02-14,-3.8,-18.2,-10.9,4.9,0.0,3.43,19.2
2025-02-15,-0.2,-3.4,-1.2,0.0,0.0,0.0,20.5
2025-02-16,-1.3,-11.6,-4.7,0.8,0.0,0.56,24.7
2025-02-17,-12.6,-17.4,-15.6,0.0,0.0,0.0,20.4
2025-02-18,-14.3,-21.9,-17.9,0.0,0.0,0.0,17.0
2025-02-19,-11.4,-16.3,-14.1,0.1,0.0,0.07,14.0
2025-02-20,-7.7,-16.3,-11.7,0.0,0.0,0.0,14.7
2025-02-21,-4.6,-12.6,-8.5,0.0,0.0,0.0,14.8
2025-02-22,-1.1,-10.0,-5.4,0.0,0.0,0.0,16.8
2025-02-23,5.0,-5.4,-0.4,0.0,0.0,0.0,17.1
2025-02-24,11.5,2.7,6.6,0.3,0.3,0.0,24.4
2025-02-25,10.6,1.9,5.4,2.1,2.1,0.0,12.3
2025-02-26,8.1,1.4,3.6,1.3,1.3,0.0,16.3
2025-02-27,8.7,1.1,4.5,1.1,1.1,0.0,24.8
2025-02-28,13.2,0.8,6.3,0.0,0.0,0.0,29.3
2025-03-01,1.9,-4.7,-3.2,0.0,0.0,0.0,23.4
2025-03-02,0.7,-7.9,-3.2,0.0,0.0,0.0,6.4
2025-03-03,7.7,-1.5,3.0,0.0,0.0,0.0,19.3
2025-03-04,11.2,5.2,7.6,10.9,10.9,0.0,24.7
2025-03-05,10.8,-1.1,6.0,11.6,10.3,0.91,25.9
2025-03-06,4.2,-2.5,0.3,0.0,0.0,0.0,25.5
2025-03-07,1.9,0.2,0.8,3.9,1.3,1.82,10.1
2025-03-08,9.2,-1.5,3.2,0.0,0.0,0.0,18.2
2025-03-09,13.2,0.5,6.6,0.0,0.0,0.0,16.8
2025-03-10,17.7,3.8,10.6,0.0,0.0,0.0,22.8
2025-03-11,12.6,0.8,5.8,0.0,0.0,0.0,24.5
2025-03-12,6.6,1.2,3.7,0.0,0.0,0.0,15.7
2025-03-13,9.6,0.9,5.2,0.0,0.0,0.0,15.2
2025-03-14,23.3,8.5,15.8,0.2,0.2,0.0,27.6
2025-03-15,19.7,6.7,15.0,10.2,10.2,0.0,32.8
2025-03-16,5.6,-1.0,1.4,13.4,7.2,4.34,16.4
2025-03-17,10.2,-3.5,3.3,0.2,0.1,0.07,23.7
2025-03-18,19.6,7.4,12.8,0.0,0.0,0.0,23.4
2025-03-19,12.8,2.7,6.2,14.1,14.1,0.0,26.9
2025-03-20,5.0,0.4,2.0,5.9,0.8,3.57,31.5
2025-03-21,13.5,-1.1,6.1,0.2,0.2,0.0,25.7
2025-03-22,7.5,0.9,2.9,0.2,0.0,0.14,20.3
2025-03-23,9.1,1.6,4.9,7.4,7.4,0.0,28.9
2025-03-24,8.4,0.9,4.2,0.0,0.0,0.0,27.1
2025-03-25,6.9,0.2,3.0,0.6,0.5,0.07,10.7
2025-03-26,6.4,-0.8,3.1,1.6,0.2,0.98,9.7
2025-03-27,13.0,4.1,8.2,0.0,0.0,0.0,12.5
2025-03-28,24.2,6.9,15.4,6.7,6.7,0.0,28.8
2025-03-29,20.3,11.6,17.2,0.7,0.7,0.0,29.0
2025-03-30,22.0,7.7,15.7,5.4,5.4,0.0,23.8
2025-03-31,6.8,1.7,4.0,0.9,0.9,0.0,18.2
2025-04-01,6.2,0.6,3.0,0.0,0.0,0.0,25.5
2025-04-02,20.7,5.2,11.5,20.9,20.9,0.0,28.8
2025-04-03,15.6,5.8,9.9,0.1,0.1,0.0,22.9
2025-04-04,7.4,4.4,6.0,2.9,2.9,0.0,16.7
2025-04-05,10.7,4.6,6.6,5.5,5.5,0.0,20.1
2025-04-06,6.2,2.9,4.6,0.0,0.0,0.0,17.3
2025-04-07,5.8,-0.2,2.3,0.7,0.4,0.21,27.4
2025-04-08,3.6,-2.4,0.9,0.0,0.0,0.0,17.6
2025-04-09,7.7,0.2,3.4,2.2,2.2,0.0,18.6
2025-04-10,5.5,2.2,3.5,0.0,0.0,0.0,17.3
2025-04-11,8.0,2.4,5.0,0.0,0.0,0.0,14.1
2025-04-12,12.3,0.7,7.2,0.3,0.3,0.0,14.0
2025-04-13,16.6,7.6,12.3,0.7,0.7,0.0,21.3
2025-04-14,18.0,10.6,14.2,0.0,0.0,0.0,27.2
2025-04-15,10.7,4.4,8.1,1.2,1.2,0.0,28.1
2025-04-16,7.2,2.5,5.0,0.0,0.0,0.0,15.7
2025-04-17,20.2,4.3,11.9,0.6,0.6,0.0,24.7
2025-04-18,27.1,14.0,20.2,0.7,0.7,0.0,26.9
2025-04-19,17.9,6.8,10.8,0.8,0.8,0.0,21.8
2025-04-20,14.3,7.9,11.0,2.0,2.0,0.0,26.4
2025-04-21,16.2,8.8,13.2,11.9,11.9,0.0,31.5
2025-04-22,20.7,6.0,13.1,6.9,6.9,0.0,12.3
2025-04-23,20.9,12.4,15.6,7.0,7.0,0.0,12.1
2025-04-24,18.1,7.7,13.3,0.0,0.0,0.0,12.9
2025-04-25,12.9,8.0,9.4,0.1,0.1,0.0,25.8
2025-04-26,9.3,5.6,7.6,0.0,0.0,0.0,25.1
2025-04-27,16.5,4.3,10.9,0.0,0.0,0.0,13.8
2025-04-28,27.7,10.8,19.6,0.0,0.0,0.0,28.3
2025-04-29,24.1,9.6,19.7,0.0,0.0,0.0,28.1
2025-04-30,14.7,7.4,11.4,0.2,0.2,0.0,13.5
2025-05-01,21.4,10.8,16.0,17.9,17.9,0.0,22.6
2025-05-02,13.8,7.3,9.8,0.9,0.9,0.0,12.1
2025-05-03,8.8,6.4,7.5,0.0,0.0,0.0,22.1
2025-05-04,10.1,6.4,7.6,5.7,5.7,0.0,22.5
2025-05-05,13.8,7.4,10.1,1.5,1.5,0.0,16.8
2025-05-06,22.5,8.4,15.0,0.0,0.0,0.0,15.6
2025-05-07,18.2,8.0,12.0,0.0,0.0,0.0,17.2
2025-05-08,11.9,6.7,9.1,0.0,0.0,0.0,22.2
2025-05-09,14.9,5.7,10.3,0.0,0.0,0.0,10.1
2025-05-10,22.0,9.0,12.3,0.0,0.0,0.0,20.2
2025-05-11,18.1,7.4,12.9,0.0,0.0,0.0,14.6
2025-05-12,21.8,12.0,17.3,1.1,1.1,0.0,13.8
2025-05-13,22.5,12.9,17.3,0.0,0.0,0.0,12.4
2025-05-14,21.0,12.0,15.4,0.0,0.0,0.0,10.7
2025-05-15,32.3,14.1,22.7,3.2,3.2,0.0,20.9
2025-05-16,29.5,17.9,23.8,0.6,0.6,0.0,33.6
2025-05-17,19.2,12.5,16.2,0.1,0.1,0.0,27.5
2025-05-18,14.8,8.3,11.9,0.0,0.0,0.0,13.2
2025-05-19,12.3,6.5,8.6,0.0,0.0,0.0,23.2
2025-05-20,13.8,9.3,11.6,22.2,22.2,0.0,28.2
2025-05-21,12.1,9.4,10.4,4.0,4.0,0.0,14.3
2025-05-22,11.5,8.6,9.9,0.9,0.9,0.0,15.7
2025-05-23,14.1,6.7,10.0,0.0,0.0,0.0,15.1
2025-05-24,13.9,7.4,11.1,0.0,0.0,0.0,12.2
2025-05-25,14.9,10.3,12.0,0.4,0.4,0.0,10.3
2025-05-26,15.6,8.7,11.8,0.0,0.0,0.0,12.4
2025-05-27,16.1,10.6,13.3,0.1,0.1,0.0,14.6
2025-05-28,15.0,10.3,12.6,9.8,9.8,0.0,11.4
2025-05-29,20.3,10.0,15.0,0.2,0.2,0.0,9.4
2025-05-30,25.6,11.8,18.5,2.7,2.7,0.0,20.4
2025-05-31,17.7,9.9,12.1,0.0,0.0,0.0,16.2
2025-06-01,16.4,8.5,12.9,0.0,0.0,0.0,11.2
2025-06-02,29.8,10.6,20.7,0.0,0.0,0.0,16.9
2025-06-03,31.8,20.0,25.9,0.9,0.9,0.0,32.5
2025-06-04,23.8,13.1,16.4,31.8,31.8,0.0,21.9
2025-06-05,18.1,10.8,13.9,0.0,0.0,0.0,13.3
2025-06-06,20.1,13.3,16.1,0.0,0.0,0.0,11.4
2025-06-07,20.5,12.7,16.7,0.3,0.3,0.0,12.7
2025-06-08,25.9,14.0,19.2,3.5,3.5,0.0,21.7
2025-06-09,22.1,13.4,17.3,8.9,8.9,0.0,20.6
2025-06-10,25.9,13.2,19.4,0.0,0.0,0.0,19.8
2025-06-11,33.1,17.2,25.5,0.0,0.0,0.0,21.5
2025-06-12,25.3,15.9,21.1,0.2,0.2,0.0,12.4
2025-06-13,21.9,15.4,18.7,2.5,2.5,0.0,12.8
2025-06-14,20.2,14.9,16.9,0.0,0.0,0.0,12.4
2025-06-15,23.9,14.5,18.5,0.0,0.0,0.0,10.6
2025-06-16,28.0,16.0,22.3,0.0,0.0,0.0,13.4
2025-06-17,33.5,21.1,26.7,2.7,2.7,0.0,17.9
2025-06-18,24.7,18.6,21.7,41.1,41.1,0.0,12.0
2025-06-19,25.7,18.7,21.4,9.3,9.3,0.0,16.0
2025-06-20,27.3,19.3,23.4,0.0,0.0,0.0,19.6
2025-06-21,33.2,23.5,28.4,0.0,0.0,0.0,26.0
2025-06-22,34.3,25.7,30.1,0.0,0.0,0.0,22.5
2025-06-23,35.6,25.9,30.9,0.0,0.0,0.0,23.5
2025-06-24,35.2,22.6,27.5,9.8,9.8,0.0,13.7
2025-06-25,26.0,20.9,23.2,2.8,2.8,0.0,12.7
2025-06-26,30.7,24.3,27.2,7.5,7.5,0.0,13.6
2025-06-27,29.3,23.6,26.2,2.0,2.0,0.0,20.3
2025-06-28,25.5,20.2,22.9,0.0,0.0,0.0,9.5
2025-06-29,30.9,21.8,26.0,0.0,0.0,0.0,10.3
2025-06-30,30.8,22.1,25.8,0.7,0.7,0.0,10.6
2025-07-01,27.5,20.6,24.5,0.0,0.0,0.0,12.2
2025-07-02,32.3,21.0,26.9,0.0,0.0,0.0,12.4
2025-07-03,31.8,22.5,27.3,0.0,0.0,0.0,12.5
2025-07-04,30.6,22.3,26.5,12.6,12.6,0.0,9.1
2025-07-05,33.9,24.1,29.3,0.0,0.0,0.0,21.5
2025-07-06,28.8,19.7,25.1,6.1,6.1,0.0,17.8
2025-07-07,22.5,19.1,20.8,0.1,0.1,0.0,15.0
2025-07-08,31.2,19.6,24.7,1.6,1.6,0.0,10.7
2025-07-09,26.1,20.3,22.2,7.6,7.6,0.0,13.4
2025-07-10,26.0,19.4,22.6,2.1,2.1,0.0,11.4
2025-07-11,31.0,21.3,24.8,20.0,20.0,0.0,19.6
2025-07-12,28.3,22.3,25.2,0.2,0.2,0.0,16.0
2025-07-13,27.1,20.5,23.7,0.0,0.0,0.0,9.5
2025-07-14,28.6,18.4,23.7,0.0,0.0,0.0,7.3
2025-07-15,30.6,21.3,26.3,0.6,0.6,0.0,11.3
2025-07-16,33.4,23.3,27.2,2.8,2.8,0.0,20.3
2025-07-17,23.3,17.4,19.7,0.4,0.4,0.0,18.6
2025-07-18,24.4,16.7,21.0,0.0,0.0,0.0,11.1
2025-07-19,28.6,21.5,24.4,3.2,3.2,0.0,17.7
2025-07-20,23.8,20.1,21.8,6.9,6.9,0.0,14.9
2025-07-21,25.0,20.1,22.1,0.0,0.0,0.0,13.3
2025-07-22,29.0,20.4,24.4,0.0,0.0,0.0,15.7
2025-07-23,33.7,21.7,27.6,0.0,0.0,0.0,17.6
2025-07-24,35.0,24.9,28.9,1.5,1.5,0.0,19.7
2025-07-25,27.3,22.8,24.5,4.3,4.3,0.0,12.0
2025-07-26,28.7,22.6,24.8,3.9,3.9,0.0,12.9
2025-07-27,29.0,22.6,25.7,0.4,0.4,0.0,10.4
2025-07-28,29.5,24.0,26.3,1.5,1.5,0.0,9.9
2025-07-29,32.2,22.0,26.8,0.0,0.0,0.0,11.7
2025-07-30,25.0,19.5,22.9,19.0,19.0,0.0,20.7
2025-07-31,20.9,18.8,19.7,7.7,7.7,0.0,22.5
2025-08-01,22.0,18.2,19.9,0.0,0.0,0.0,16.3
2025-08-02,23.6,17.7,20.6,0.0,0.0,0.0,10.0
2025-08-03,23.7,16.7,21.1,0.0,0.0,0.0,12.0
2025-08-04,24.4,19.8,22.2,0.2,0.2,0.0,12.6
2025-08-05,25.0,20.7,22.7,0.0,0.0,0.0,11.8
2025-08-06,28.5,19.5,23.9,0.0,0.0,0.0,14.6
2025-08-07,30.4,21.6,25.6,1.5,1.5,0.0,10.3
2025-08-08,33.2,23.0,28.0,0.0,0.0,0.0,17.2
2025-08-09,33.6,24.1,28.7,0.0,0.0,0.0,21.0
2025-08-10,32.5,24.5,28.1,0.5,0.5,0.0,18.6
2025-08-11,31.7,22.6,26.5,8.7,8.7,0.0,17.6
2025-08-12,29.4,21.4,24.1,10.2,10.2,0.0,10.5
2025-08-13,26.5,21.7,23.7,0.0,0.0,0.0,11.5
2025-08-14,26.3,19.7,23.3,0.0,0.0,0.0,10.8
2025-08-15,32.5,20.4,26.8,0.0,0.0,0.0,11.1
2025-08-16,33.8,24.6,28.3,0.0,0.0,0.0,16.8
2025-08-17,26.1,21.8,24.1,0.3,0.3,0.0,14.5
2025-08-18,29.0,21.7,24.6,7.0,7.0,0.0,14.2
2025-08-19,24.3,21.8,22.9,8.7,8.7,0.0,21.0
2025-08-20,22.2,20.5,21.4,0.4,0.4,0.0,17.4
2025-08-21,22.7,19.8,21.1,0.5,0.5,0.0,15.1
2025-08-22,25.6,17.9,22.2,0.0,0.0,0.0,9.2
2025-08-23,27.8,19.7,23.0,0.6,0.6,0.0,19.2
2025-08-24,23.5,15.8,19.5,0.0,0.0,0.0,18.9
2025-08-25,21.1,13.6,17.7,0.0,0.0,0.0,15.0
2025-08-26,22.0,13.4,17.8,0.1,0.1,0.0,12.6
2025-08-27,24.6,13.8,19.2,0.0,0.0,0.0,16.6
2025-08-28,23.3,16.1,19.0,3.0,3.0,0.0,14.7
2025-08-29,18.8,15.1,17.2,0.6,0.6,0.0,12.7
2025-08-30,21.5,16.1,18.6,0.2,0.2,0.0,9.1
2025-08-31,22.7,15.0,19.0,0.0,0.0,0.0,12.0
2025-09-01,23.2,16.1,19.7,0.0,0.0,0.0,9.6
2025-09-02,24.5,16.5,20.6,0.1,0.1,0.0,10.4
2025-09-03,20.4,15.5,18.2,13.7,13.7,0.0,18.7
2025-09-04,18.7,10.7,14.8,0.0,0.0,0.0,16.0
2025-09-05,18.7,13.6,16.2,0.0,0.0,0.0,22.9
2025-09-06,18.2,10.4,14.3,0.0,0.0,0.0,18.4
2025-09-07,19.0,9.9,14.3,0.0,0.0,0.0,9.9
2025-09-08,21.0,10.7,16.1,0.0,0.0,0.0,9.1
2025-09-09,23.4,12.2,18.0,0.0,0.0,0.0,10.0
2025-09-10,26.5,15.7,20.9,0.0,0.0,0.0,10.1
2025-09-11,23.3,17.4,20.2,0.0,0.0,0.0,12.2
2025-09-12,28.1,16.5,21.6,0.0,0.0,0.0,13.4
2025-09-13,26.2,18.0,21.6,7.5,7.5,0.0,14.4
2025-09-14,25.0,18.5,21.5,0.0,0.0,0.0,12.5
2025-09-15,24.3,18.1,21.2,0.0,0.0,0.0,12.0
2025-09-16,25.4,17.4,21.3,0.0,0.0,0.0,10.5
2025-09-17,25.4,17.2,21.0,0.0,0.0,0.0,9.0
2025-09-18,27.7,17.0,21.7,0.0,0.0,0.0,12.1
2025-09-19,28.3,18.7,23.3,0.0,0.0,0.0,12.5
2025-09-20,25.8,19.1,21.3,5.5,5.5,0.0,12.5
2025-09-21,25.3,19.2,21.2,4.5,4.5,0.0,14.0
2025-09-22,24.6,18.6,21.3,0.4,0.4,0.0,13.8
2025-09-23,23.4,17.5,19.6,6.2,6.2,0.0,17.6
2025-09-24,19.5,16.8,17.9,0.2,0.2,0.0,19.2
2025-09-25,20.3,15.4,17.5,0.4,0.4,0.0,14.2
2025-09-26,26.0,14.3,20.0,0.0,0.0,0.0,11.0
2025-09-27,29.7,17.4,23.5,0.0,0.0,0.0,13.3
2025-09-28,23.1,19.2,21.0,0.0,0.0,0.0,10.3
2025-09-29,26.3,17.2,21.3,0.0,0.0,0.0,10.7
2025-09-30,24.8,18.6,21.3,0.0,0.0,0.0,14.5
2025-10-01,22.4,16.8,19.6,0.0,0.0,0.0,16.9
2025-10-02,25.4,14.9,19.7,0.0,0.0,0.0,14.0
2025-10-03,30.5,17.4,23.4,0.0,0.0,0.0,11.7
2025-10-04,29.7,18.7,24.3,0.0,0.0,0.0,15.6
2025-10-05,28.9,17.8,23.3,0.0,0.0,0.0,18.9
2025-10-06,28.3,18.7,21.8,6.2,6.2,0.0,17.6
2025-10-07,19.2,13.6,16.6,14.5,14.5,0.0,18.6
2025-10-08,16.2,12.5,14.2,0.1,0.1,0.0,14.8
2025-10-09,15.7,8.9,12.7,0.0,0.0,0.0,9.9
2025-10-10,19.6,8.9,14.0,0.0,0.0,0.0,14.3
2025-10-11,17.2,13.8,15.3,0.1,0.1,0.0,15.8
2025-10-12,18.0,10.5,14.3,0.0,0.0,0.0,13.8
2025-10-13,19.2,12.3,16.0,0.0,0.0,0.0,9.5
2025-10-14,19.3,14.7,16.7,0.0,0.0,0.0,15.3
2025-10-15,15.5,13.5,14.3,4.2,4.2,0.0,14.8
2025-10-16,17.9,12.7,15.2,0.0,0.0,0.0,12.6
2025-10-17,23.0,12.8,17.6,0.0,0.0,0.0,18.3
2025-10-18,23.4,16.4,19.1,11.6,11.6,0.0,18.8
2025-10-19,16.3,9.6,12.4,16.1,16.1,0.0,29.5
2025-10-20,17.3,5.6,11.4,0.2,0.2,0.0,21.5
2025-10-21,12.8,8.0,9.9,2.4,2.4,0.0,28.7
2025-10-22,9.9,7.4,8.5,0.1,0.1,0.0,26.7
2025-10-23,10.7,4.3,7.2,0.0,0.0,0.0,16.3
2025-10-24,9.6,2.6,6.1,0.0,0.0,0.0,9.1
2025-10-25,11.5,3.2,8.0,0.0,0.0,0.0,9.9
2025-10-26,12.8,8.3,10.5,0.0,0.0,0.0,16.6
2025-10-27,12.6,7.8,10.2,0.0,0.0,0.0,19.5
2025-10-28,13.2,8.3,10.5,0.0,0.0,0.0,21.6
2025-10-29,11.8,8.9,10.4,0.0,0.0,0.0,25.6
2025-10-30,11.5,6.9,9.3,0.0,0.0,0.0,17.1
2025-10-31,11.4,5.2,7.7,0.8,0.8,0.0,15.5
